,track_id,track,track_popularity,data_added,top_year,album_name,album_release_year,genre,artists_name,artists_popularity,track_duration,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artists_popularity_highest,genre_list
1536,1CS7Sd1u5tWkstBhpssyjP,Take Me to Church,80.0,2020-06-20T06:19:41Z,2015,Take Me to Church,2014-09-19,"irish singer-songwriter,modern rock,pov: indie",Hozier,6169804,241693.0,0.566,0.664,-5.303,0.0464,0.634,0.0,0.116,0.437,128.945,6169804,"['irish singer-songwriter', 'modern rock', 'pov: indie']"
1537,7oGZAicScQt96OAW4AruYy,Want to Want Me,80.0,2020-06-20T06:19:41Z,2015,Want to Want Me,2015-05-29,"dance pop,pop",Jason Derulo,12000662,207719.0,0.775,0.68,-5.508,0.0629,0.00906,0.0,0.109,0.656,114.025,12000662,"['dance pop', 'pop']"
1538,4lIxdJw6W3Fg4vUIYCB0S5,Style,79.0,2020-06-20T06:19:41Z,2015,Style,2014-10-27,pop,Taylor Swift,94169195,231000.0,0.598,0.786,-5.572,0.0383,0.00253,0.0016,0.117,0.456,95.019,94169195,['pop']
1539,2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),79.0,2020-06-20T06:19:41Z,2015,Like I'm Gonna Lose You (feat. John Legend),2015-01-09,"hip pop,pop,neo soul,pop,pop soul,urban contemporary","Meghan Trainor,John Legend","14293149,6646969",225053.0,0.63,0.53,-7.259,0.0434,0.4,0.0,0.177,0.417,108.038,14293149,"['hip pop', 'pop', 'neo soul', 'pop', 'pop soul', 'urban contemporary']"
1540,0fYVliAYKHuPmECRs1pbRf,Renegades,79.0,2020-06-20T06:19:41Z,2015,Renegades,2015-06-30,"modern alternative rock,modern rock,stomp pop",X Ambassadors,2963292,195200.0,0.526,0.862,-6.003,0.0905,0.0144,0.0597,0.229,0.528,90.052,2963292,"['modern alternative rock', 'modern rock', 'stomp pop']"
1541,5NQbUaeTEOGdD6hHcre0dZ,679 (feat. Remy Boyz),78.0,2020-06-20T06:19:41Z,2015,679 (feat. Remy Boyz),2015-06-29,"new jersey rap,pop rap,rap,southern hip hop,trap","Fetty Wap,Remy Boyz","4582091,16565",196693.0,0.618,0.717,-5.738,0.318,0.00256,0.0,0.625,0.603,190.05,4582091,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
1542,1I8tHoNBFTuoJAlh4hfVVE,Firestone,78.0,2020-06-20T06:19:41Z,2015,Firestone,2016-05-13,"edm,pop,pop dance,tropical house,australian pop","Kygo,Conrad Sewell","8441080,111699",271640.0,0.704,0.634,-7.374,0.0428,0.393,3.17e-05,0.0952,0.411,113.927,8441080,"['edm', 'pop', 'pop dance', 'tropical house', 'australian pop']"
1543,0NTMtAO2BV4tnGvw9EgBVq,Bitch Better Have My Money,78.0,2020-06-20T06:19:41Z,2015,Bitch Better Have My Money,2015-03-26,"barbadian pop,pop,urban contemporary",Rihanna,58811007,219305.0,0.781,0.728,-4.981,0.0621,0.0509,1.94e-06,0.257,0.395,102.99,58811007,"['barbadian pop', 'pop', 'urban contemporary']"
1544,0PJIbOdMs3bd5AT8liULMQ,oui,78.0,2020-06-20T06:19:41Z,2015,oui,2015-12-04,"chicago rap,pop rap,r&b,trap,urban contemporary",Jeremih,6591949,238320.0,0.418,0.724,-3.724,0.0964,0.213,0.0,0.112,0.604,78.521,6591949,"['chicago rap', 'pop rap', 'r&b', 'trap', 'urban contemporary']"
1545,37f4ITSlgPX81ad2EvmVQr,Fight Song,78.0,2020-06-20T06:19:41Z,2015,Fight Song,2016-01-01,"post-teen pop,viral pop",Rachel Platten,892511,204013.0,0.564,0.714,-4.987,0.129,0.0549,0.0,0.155,0.33,175.924,892511,"['post-teen pop', 'viral pop']"
1546,6Knv6wdA0luoMUuuoYi2i1,My House,78.0,2020-06-20T06:19:41Z,2015,My House,2015-04-07,"dance pop,miami hip hop,pop,pop rap",Flo Rida,8876614,192190.0,0.688,0.702,-4.792,0.0499,0.0215,0.0,0.128,0.74,94.006,8876614,"['dance pop', 'miami hip hop', 'pop', 'pop rap']"
1547,5jsw9uXEGuKyJzs0boZ1bT,Stitches,78.0,2020-06-20T06:19:41Z,2015,Stitches,2015-04-14,"canadian pop,pop,viral pop",Shawn Mendes,42846241,206880.0,0.752,0.754,-6.684,0.0615,0.0151,0.0,0.0486,0.755,149.789,42846241,"['canadian pop', 'pop', 'viral pop']"
1548,25KybV9BOUlvcnv7nN3Pyo,In The Night,77.0,2020-06-20T06:19:41Z,2015,In The Night,2015-08-28,"canadian contemporary r&b,canadian pop,pop",The Weeknd,75134017,235653.0,0.505,0.68,-4.993,0.0714,0.0796,0.0,0.0465,0.539,168.022,75134017,"['canadian contemporary r&b', 'canadian pop', 'pop']"
1549,5uDASfU19gDxSjW8cnCaBp,Chill Bill (feat. J. Davi$ & Spooks),77.0,2020-06-20T06:19:41Z,2015,Chill Bill (feat. J. Davi$ & Spooks),2016-06-17,"san diego rap,viral trap","Rob $tone,J. Davi$,J Spooks","256718,4508,1448",177184.0,0.886,0.427,-10.028,0.145,0.0312,0.00099,0.0906,0.23,108.034,256718,"['san diego rap', 'viral trap']"
1550,5masKPHeAOVNgxdLebIcK7,Stole the Show,78.0,2020-06-20T06:19:41Z,2015,Stole the Show,2016-05-13,"edm,pop,pop dance,tropical house,pop soul","Kygo,Parson James","8441080,58321",223186.0,0.64,0.635,-7.565,0.226,0.271,0.0,0.319,0.475,100.034,8441080,"['edm', 'pop', 'pop dance', 'tropical house', 'pop soul']"
1551,2d8JP84HNLKhmd6IYOoupQ,Trap Queen,77.0,2020-06-20T06:19:41Z,2015,Trap Queen,2015-09-25,"new jersey rap,pop rap,rap,southern hip hop,trap",Fetty Wap,4582091,222093.0,0.746,0.873,-3.803,0.128,0.0244,0.0,0.354,0.817,148.075,4582091,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
1552,7FYH5AW3bVfZHJIQpq3UOA,I Don't Fuck With You,77.0,2020-06-20T06:19:41Z,2015,I Don't Fuck With You,2015-02-24,"detroit hip hop,hip hop,pop rap,r&b,rap,trap,cali rap,hyphy,oakland hip hop,west coast rap","Big Sean,E-40","11198000,865061",284386.0,0.824,0.733,-5.474,0.0613,0.0362,0.0,0.325,0.395,97.972,11198000,"['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'trap', 'cali rap', 'hyphy', 'oakland hip hop', 'west coast rap']"
1553,46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I),77.0,2020-06-20T06:19:41Z,2015,Runaway (U & I),2015-06-05,"dance pop,edm,pop,pop dance",Galantis,3384615,227073.0,0.506,0.805,-4.119,0.0469,0.00711,0.00193,0.0856,0.383,126.008,3384615,"['dance pop', 'edm', 'pop', 'pop dance']"
1554,7GgWAITsYJaRM3r50rfh5w,When We Were Young,76.0,2020-06-20T06:19:41Z,2015,When We Were Young,2015-11-20,"british soul,pop,pop soul,uk pop",Adele,52846146,290900.0,0.376,0.595,-5.936,0.0496,0.303,0.0,0.095,0.265,144.361,52846146,"['british soul', 'pop', 'pop soul', 'uk pop']"
1555,3cU2wBxuV6nFiuf6PJZNlC,Dear Future Husband,76.0,2020-06-20T06:19:41Z,2015,Dear Future Husband,2015-01-09,"hip pop,pop",Meghan Trainor,14293149,184226.0,0.655,0.782,-4.789,0.185,0.375,0.0,0.317,0.832,79.427,14293149,"['hip pop', 'pop']"
1556,0N3W5peJUQtI4eyR6GJT5O,King Kunta,76.0,2020-06-20T06:19:41Z,2015,King Kunta,2015-03-16,"conscious hip hop,hip hop,rap,west coast rap",Kendrick Lamar,26122970,234693.0,0.884,0.657,-4.569,0.0977,0.00589,0.0,0.154,0.489,107.059,26122970,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
1557,5kNe7PE09d6Kvw5pAsx23n,Die A Happy Man,76.0,2020-06-20T06:19:41Z,2015,Die A Happy Man,2015-01-01,"contemporary country,country,country road,modern country rock",Thomas Rhett,4672640,227426.0,0.595,0.389,-9.245,0.0349,0.418,1.39e-06,0.116,0.4,166.052,4672640,"['contemporary country', 'country', 'country road', 'modern country rock']"
1558,1wHZx0LgzFHyeIZkUydNXq,Antidote,76.0,2020-06-20T06:19:41Z,2015,Antidote,2015-09-04,"hip hop,rap,slap house",Travis Scott,25342794,262693.0,0.713,0.526,-5.046,0.032,0.00767,0.000148,0.124,0.131,131.05,25342794,"['hip hop', 'rap', 'slap house']"
1559,6rmXhRIemCTPyMYZRDN7Qg,Black Magic,76.0,2020-06-20T06:19:41Z,2015,Black Magic,2015-11-06,"girl group,pop,talent show,uk pop",Little Mix,11794139,211786.0,0.776,0.875,-5.535,0.0575,0.0343,0.0,0.314,0.849,111.988,11794139,"['girl group', 'pop', 'talent show', 'uk pop']"
1560,66hayvUbTotekKU3H4ta1f,Where Are Ü Now (with Justin Bieber),76.0,2020-06-20T06:19:41Z,2015,Where Are Ü Now (with Justin Bieber),2015-02-24,"edm,electro house,pop dance,brostep,complextro,edm,electro,pop dance,dance pop,edm,electro house,moombahton,pop dance,canadian pop,pop","Jack Ü,Skrillex,Diplo,Justin Bieber","1086309,8113081,2590192,74855447",250285.0,0.432,0.781,-4.038,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,74855447,"['edm', 'electro house', 'pop dance', 'brostep', 'complextro', 'edm', 'electro', 'pop dance', 'dance pop', 'edm', 'electro house', 'moombahton', 'pop dance', 'canadian pop', 'pop']"
1561,7lGKEWMXVWWTt3X71Bv44I,Unsteady,75.0,2020-06-20T06:19:41Z,2015,Unsteady,2015-06-30,"modern alternative rock,modern rock,stomp pop",X Ambassadors,2963292,193546.0,0.389,0.665,-6.169,0.0644,0.178,0.000732,0.116,0.199,117.055,2963292,"['modern alternative rock', 'modern rock', 'stomp pop']"
1562,6hmhG1b4LEyNuashVvuIAo,Never Forget You,75.0,2020-06-20T06:19:41Z,2015,Never Forget You,2017-03-17,"pop,scandipop,swedish electropop,swedish pop,house,pop dance,uk contemporary r&b,uk dance,uk pop","Zara Larsson,MNEK","10455717,282485",213427.0,0.583,0.732,-5.728,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,10455717,"['pop', 'scandipop', 'swedish electropop', 'swedish pop', 'house', 'pop dance', 'uk contemporary r&b', 'uk dance', 'uk pop']"
1563,0t7fVeEJxO2Xi4H2K5Svc9,Send My Love (To Your New Lover),76.0,2020-06-20T06:19:41Z,2015,Send My Love (To Your New Lover),2015-11-20,"british soul,pop,pop soul,uk pop",Adele,52846146,223078.0,0.688,0.533,-8.363,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,52846146,"['british soul', 'pop', 'pop soul', 'uk pop']"
1564,3c8iiZGfEammKJuWTErE5x,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),75.0,2020-06-20T06:19:41Z,2015,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),2018-02-16,"edm,german dance,pop dance,tropical house,viral pop","Felix Jaehn,Jasmine Thompson","1299562,883764",186146.0,0.778,0.566,-6.959,0.0311,0.672,0.000197,0.0698,0.479,117.971,1299562,"['edm', 'german dance', 'pop dance', 'tropical house', 'viral pop']"
1565,41Fflg7qHiVOD6dEPvsCzO,Worth It (feat. Kid Ink),75.0,2020-06-20T06:19:41Z,2015,Worth It (feat. Kid Ink),2015-01-30,"girl group,pop,talent show,pop rap,rap,southern hip hop,trap","Fifth Harmony,Kid Ink","16271779,3026698",224573.0,0.884,0.765,-3.865,0.0882,0.063,7.04e-06,0.118,0.594,99.987,16271779,"['girl group', 'pop', 'talent show', 'pop rap', 'rap', 'southern hip hop', 'trap']"
1566,6wJwkMo278iWVlWl1XQ4WA,The Heart Wants What It Wants,74.0,2020-06-20T06:19:41Z,2015,The Heart Wants What It Wants,2014-01-01,"pop,post-teen pop",Selena Gomez,46831239,227373.0,0.616,0.789,-4.874,0.0377,0.053,0.0,0.142,0.621,83.066,46831239,"['pop', 'post-teen pop']"
1567,70eDxAyAraNTiD6lx2ZEnH,Ex's & Oh's,74.0,2020-06-20T06:19:41Z,2015,Ex's & Oh's,2015-02-13,modern blues rock,Elle King,586856,202173.0,0.612,0.921,-2.882,0.085,0.0183,0.0,0.0576,0.446,139.988,586856,['modern blues rock']
1568,5zUQZjVB6bfewBXWqsP9PY,Here,74.0,2020-06-22T07:46:01Z,2015,Here,2015-11-13,"canadian contemporary r&b,canadian pop,pop",Alessia Cara,11915373,199453.0,0.376,0.821,-3.974,0.104,0.0785,0.0,0.0823,0.331,120.462,11915373,"['canadian contemporary r&b', 'canadian pop', 'pop']"
1569,0k6DnZMLoEUH8NGD5zh2SE,Ayo,74.0,2020-06-20T06:19:41Z,2015,Ayo,2015-02-24,"r&b,rap,hip hop,pop rap,rap,trap","Chris Brown,Tyga","20924958,6932546",225226.0,0.823,0.563,-5.095,0.0443,0.0399,0.0,0.0851,0.682,98.031,20924958,"['r&b', 'rap', 'hip hop', 'pop rap', 'rap', 'trap']"
1570,62PaSfnXSMyLshYJrlTuL3,Hello,76.0,2020-06-20T06:19:41Z,2015,Hello,2015-11-20,"british soul,pop,pop soul,uk pop",Adele,52846146,295502.0,0.578,0.43,-6.134,0.0305,0.33,0.0,0.0854,0.288,78.991,52846146,"['british soul', 'pop', 'pop soul', 'uk pop']"
1571,59HjlYCeBsxdI0fcm3zglw,Wildest Dreams,73.0,2020-06-20T06:19:41Z,2015,Wildest Dreams,2014-10-27,pop,Taylor Swift,94169195,220440.0,0.554,0.666,-7.414,0.0747,0.0702,0.00593,0.106,0.472,140.056,94169195,['pop']
1572,3MOECVkNshqHYTPt5DZcdN,Five More Hours,73.0,2020-06-20T06:19:41Z,2015,Five More Hours,2017-03-31,"dutch house,edm,electro house,melbourne bounce,melbourne bounce international,pop dance,progressive electro house,r&b,rap","Deorro,Chris Brown","1247699,20924958",211975.0,0.699,0.883,-3.226,0.219,0.0288,0.0,0.817,0.499,127.961,20924958,"['dutch house', 'edm', 'electro house', 'melbourne bounce', 'melbourne bounce international', 'pop dance', 'progressive electro house', 'r&b', 'rap']"
1573,27GmP9AWRs744SzKcpJsTZ,Jumpman,73.0,2020-06-20T06:19:41Z,2015,Jumpman,2015-09-20,"canadian hip hop,canadian pop,hip hop,pop rap,rap,atl hip hop,hip hop,rap,southern hip hop,trap","Drake,Future","82606361,15406796",205879.0,0.852,0.553,-7.286,0.187,0.0559,0.0,0.332,0.656,142.079,82606361,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
1574,2glGP8kEfACgJdZ86kWxhN,Are You With Me - Radio Edit,73.0,2020-06-20T06:19:41Z,2015,Are You With Me - Radio Edit,2016-10-21,"belgian edm,edm,pop dance,tropical house",Lost Frequencies,2769943,138013.0,0.763,0.608,-8.1,0.035,0.262,2.5e-05,0.12,0.393,121.02,2769943,"['belgian edm', 'edm', 'pop dance', 'tropical house']"
1575,4scpF6J5uMBvoh6sFB7EL1,No Type,73.0,2020-06-20T06:19:41Z,2015,No Type,2015-01-06,"melodic rap,mississippi hip hop,pop rap,rap,trap",Rae Sremmurd,7386532,200080.0,0.891,0.486,-7.803,0.159,0.0158,3.78e-06,0.0925,0.239,125.01,7386532,"['melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'trap']"
1576,72Bz4ciRZPBcVSw0nrZDHi,Do It Again,73.0,2020-06-20T06:19:41Z,2015,Do It Again,2015-05-04,"dance pop,pop,post-teen pop,r&b,rap,hip hop,pop rap,rap,trap","Pia Mia,Chris Brown,Tyga","1999989,20924958,6932546",207746.0,0.712,0.564,-6.527,0.047,0.0266,0.0,0.0874,0.411,95.95,20924958,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'rap', 'hip hop', 'pop rap', 'rap', 'trap']"
1577,74sb4Gib0cL3TQeCjYF8vh,Lay Me Down,72.0,2020-06-20T06:19:41Z,2015,Lay Me Down,2014-05-26,"pop,uk pop",Sam Smith,23430588,253208.0,0.417,0.332,-9.482,0.0494,0.773,1.95e-05,0.109,0.172,119.156,23430588,"['pop', 'uk pop']"
1578,4jL6WWKFDqCOPo2hC3VhSS,Water Under the Bridge,73.0,2020-06-20T06:19:41Z,2015,Water Under the Bridge,2015-11-20,"british soul,pop,pop soul,uk pop",Adele,52846146,240439.0,0.59,0.833,-6.503,0.0615,0.0142,5.4e-06,0.105,0.538,94.963,52846146,"['british soul', 'pop', 'pop soul', 'uk pop']"
1579,2hHLbkatPwOOmrNxTiD41L,I Really Like You,72.0,2020-06-20T06:19:41Z,2015,I Really Like You,2015,"canadian pop,dance pop,pop",Carly Rae Jepsen,5179997,204763.0,0.62,0.805,-5.538,0.0417,0.00564,9.15e-05,0.285,0.586,122.062,5179997,"['canadian pop', 'dance pop', 'pop']"
1580,57kR5SniQIbsbVoIjjOUDa,You Know You Like It,72.0,2020-06-20T06:19:41Z,2015,You Know You Like It,2014-10-14,"dance pop,edm,electronic trap,pop,pop dance,electropop,uk dance","DJ Snake,AlunaGeorge","8775768,436734",247266.0,0.407,0.725,-5.346,0.188,0.0141,2.46e-06,0.306,0.247,196.093,8775768,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'electropop', 'uk dance']"
1581,6xsEAm6w9oMQYYg3jkEkMT,Bad Blood,73.0,2020-06-20T06:19:41Z,2015,Bad Blood,2015-05-17,"pop,conscious hip hop,hip hop,rap,west coast rap","Taylor Swift,Kendrick Lamar","94169195,26122970",200106.0,0.654,0.655,-7.388,0.106,0.0294,0.0,0.139,0.221,170.16,94169195,"['pop', 'conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
1582,6TaqooOXAEcijL6G1AWS2K,All My Friends (feat. Tinashe & Chance the Rapper),72.0,2020-06-22T07:46:01Z,2015,All My Friends (feat. Tinashe & Chance the Rapper),2015-10-21,"electropop,uk dance,alternative r&b,dance pop,metropopolis,pop,r&b,urban contemporary,chicago rap,conscious hip hop,hip hop,pop rap,rap","Snakehips,Tinashe,Chance the Rapper","357378,2686125,5958441",229746.0,0.681,0.521,-5.849,0.141,0.12,8.41e-05,0.108,0.181,94.997,5958441,"['electropop', 'uk dance', 'alternative r&b', 'dance pop', 'metropopolis', 'pop', 'r&b', 'urban contemporary', 'chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']"
1583,1VyiUi0mRnSKgtHa5dBoUd,Spirits,72.0,2021-08-10T04:26:14Z,2015,Spirits,2016-04-22,"canadian indie,folk-pop,stomp and holler",The Strumbellas,265352,203653.0,0.556,0.657,-6.075,0.0265,0.17,0.0,0.113,0.79,80.529,265352,"['canadian indie', 'folk-pop', 'stomp and holler']"
1584,36phXHOKx8rO7CMp2vNX4x,Love Myself,72.0,2020-06-20T06:19:41Z,2015,Love Myself,2016-02-26,pop,Hailee Steinfeld,8920740,218773.0,0.617,0.759,-6.785,0.0678,0.0026,0.0,0.419,0.324,122.924,8920740,['pop']
1585,7g3htkaLz4ETFn0cifwM3y,High By The Beach,72.0,2021-08-10T04:26:14Z,2015,High By The Beach,2015-09-18,"art pop,pop",Lana Del Rey,30069994,257573.0,0.536,0.486,-11.067,0.0346,0.244,0.00788,0.12,0.0968,131.988,30069994,"['art pop', 'pop']"
1586,26rdOwwjC2UnweK3xeS58u,GDFR (feat. Sage the Gemini & Lookas),72.0,2020-06-20T06:19:41Z,2015,GDFR (feat. Sage the Gemini & Lookas),2015-04-07,"dance pop,miami hip hop,pop,pop rap,hyphy,pop rap,southern hip hop,trap,brostep,electro house,electronic trap","Flo Rida,Sage The Gemini,Lookas","8876614,869389,70898",190185.0,0.657,0.827,-4.036,0.0734,0.000704,0.00534,0.065,0.69,145.889,8876614,"['dance pop', 'miami hip hop', 'pop', 'pop rap', 'hyphy', 'pop rap', 'southern hip hop', 'trap', 'brostep', 'electro house', 'electronic trap']"
