,artist,track_count,index,track_popularity,danceability,energy,instrumentalness,liveness,speechiness,loudness,tempo,valence
Kodaline,Kodaline,2,Kodaline,75.5,0.33799999999999997,0.44899999999999995,0.0765,0.13865,0.03945,-8.052,132.327,0.189
Macklemore_&_Ryan_Lewis,Macklemore & Ryan Lewis,3,Macklemore_&_Ryan_Lewis,76.33333333333333,0.7033333333333335,0.6403333333333333,1.4866666666666666e-05,0.07863333333333333,0.17953333333333332,-6.834,108.67633333333333,0.6036666666666667
Macklemore,Macklemore,5,Macklemore,76.6,0.6988000000000001,0.7048,1.41e-05,0.10258,0.12764,-5.937,111.6472,0.5433999999999999
Ryan_Lewis,Ryan Lewis,3,Ryan_Lewis,76.33333333333333,0.7033333333333335,0.6403333333333333,1.4866666666666666e-05,0.07863333333333333,0.17953333333333332,-6.834,108.67633333333333,0.6036666666666667
Wanz,Wanz,1,Wanz,82.0,0.781,0.526,0.0,0.0457,0.293,-6.986,94.993,0.665
Nile_Rodgers,Nile Rodgers,1,Nile_Rodgers,82.0,0.794,0.811,1.07e-06,0.101,0.038,-8.966,116.047,0.862
Childish_Gambino,Childish Gambino,3,Childish_Gambino,79.0,0.7543333333333333,0.42100000000000004,0.0022066666666666667,0.18766666666666665,0.17476666666666665,-8.015,121.09100000000001,0.602
Ray_Dalton,Ray Dalton,1,Ray_Dalton,82.0,0.641,0.922,0.0,0.0862,0.0786,-4.457,146.078,0.847
J._Cole,J. Cole,4,J._Cole,78.0,0.72425,0.5362499999999999,4.95e-05,0.26075000000000004,0.194,-8.184750000000001,115.49449999999999,0.298075
Passenger,Passenger,1,Passenger,78.0,0.479,0.545,0.0,0.0963,0.0688,-7.346,74.897,0.243
Bastille,Bastille,3,Bastille,75.0,0.6786666666666669,0.7786666666666667,7.5e-05,0.17566666666666667,0.042866666666666664,-5.444,117.48533333333334,0.5303333333333333
Cedric_Gervais,Cedric Gervais,1,Cedric_Gervais,77.0,0.572,0.81,6.53e-06,0.13,0.0558,-5.791,126.052,0.11
Zedd,Zedd,5,Zedd,75.8,0.647,0.7,8.7e-06,0.12032000000000001,0.05314,-3.9998000000000005,118.99340000000002,0.3804
Foxes,Foxes,1,Foxes,76.0,0.509,0.781,0.0,0.0749,0.072,-3.48,128.0,0.176
AWOLNATION,AWOLNATION,1,AWOLNATION,76.0,0.826,0.436,0.615,0.0964,0.0558,-9.583,119.051,0.272
Florence_Welch,Florence Welch,1,Florence_Welch,76.0,0.573,0.929,0.000112,0.0567,0.109,-3.942,127.934,0.582
Majid_Jordan,Majid Jordan,1,Majid_Jordan,75.0,0.777,0.414,2.73e-05,0.0724,0.0946,-7.44,100.002,0.287
Mikky_Ekko,Mikky Ekko,1,Mikky_Ekko,74.0,0.621,0.31,6.12e-05,0.117,0.0283,-10.164,111.893,0.125
Bridgit_Mendler,Bridgit Mendler,1,Bridgit_Mendler,73.0,0.715,0.872,3.84e-05,0.107,0.0509,-3.835,93.043,0.748
Selena_Gomez,Selena Gomez,15,Selena_Gomez,72.0,0.7025333333333333,0.6708000000000001,0.023777343333333333,0.14542,0.08486666666666666,-5.7334000000000005,104.51086666666667,0.49238666666666664
Armin_van_Buuren,Armin van Buuren,1,Armin_van_Buuren,72.0,0.551,0.833,2.77e-06,0.0632,0.03,-5.217,129.885,0.145
Trevor_Guthrie,Trevor Guthrie,1,Trevor_Guthrie,72.0,0.551,0.833,2.77e-06,0.0632,0.03,-5.217,129.885,0.145
Nicky_Romero,Nicky Romero,1,Nicky_Romero,72.0,0.509,0.79,6.67e-05,0.316,0.0374,-3.782,127.946,0.638
Martin_Garrix,Martin Garrix,3,Martin_Garrix,77.0,0.56,0.6576666666666667,0.14833333333333334,0.26213333333333333,0.044933333333333325,-6.3389999999999995,133.327,0.1337
Ariana_Grande,Ariana Grande,26,Ariana_Grande,76.57692307692308,0.6458846153846154,0.6687307692307692,5.509230769230769e-06,0.18521538461538462,0.10554230769230769,-5.381884615384615,127.16434615384614,0.4448461538461538
Sebastian_Ingrosso,Sebastian Ingrosso,1,Sebastian_Ingrosso,68.0,0.485,0.724,0.0,0.0631,0.0521,-4.633,128.045,0.433
Tommy_Trash,Tommy Trash,1,Tommy_Trash,68.0,0.485,0.724,0.0,0.0631,0.0521,-4.633,128.045,0.433
TJR,TJR,1,TJR,68.0,0.722,0.958,0.0,0.375,0.0912,-3.617,127.008,0.952
John_Newman,John Newman,2,John_Newman,74.0,0.4545,0.8755,0.0031680000000000002,0.223,0.06245,-4.446,127.027,0.28049999999999997
Ayah_Marar,Ayah Marar,1,Ayah_Marar,67.0,0.725,0.874,0.000412,0.0958,0.0396,-3.715,127.985,0.748
Ylvis,Ylvis,1,Ylvis,65.0,0.703,0.867,0.0,0.119,0.0453,-4.292,128.008,0.546
Mary_Lambert,Mary Lambert,1,Mary_Lambert,65.0,0.688,0.473,4.46e-05,0.104,0.167,-9.059,84.958,0.299
The_1975,The 1975,3,The_1975,71.33333333333333,0.6063333333333333,0.855,0.0048593333333333336,0.19926666666666668,0.04703333333333334,-5.134333333333334,107.43833333333335,0.558
Naughty_Boy,Naughty Boy,1,Naughty_Boy,62.0,0.754,0.677,0.0,0.111,0.0316,-4.399,124.988,0.254
Florida_Georgia_Line,Florida Georgia Line,6,Florida_Georgia_Line,71.83333333333333,0.5521666666666668,0.7825000000000001,0.0,0.08793333333333335,0.057633333333333335,-4.321333333333333,131.01866666666666,0.7281666666666666
Paloma_Faith,Paloma Faith,1,Paloma_Faith,83.0,0.566,0.885,9.97e-05,0.334,0.0818,-4.528,90.99,0.304
MAGIC!,MAGIC!,1,MAGIC!,83.0,0.773,0.758,0.0,0.305,0.0381,-4.993,144.033,0.925
Juicy_J,Juicy J,1,Juicy_J,83.0,0.647,0.585,0.0,0.165,0.0512,-6.123,131.934,0.353
MKTO,MKTO,1,MKTO,83.0,0.72,0.791,0.0,0.157,0.124,-4.689,102.071,0.756
George_Ezra,George Ezra,4,George_Ezra,75.25,0.639,0.6297499999999999,0.00021325,0.2005,0.03285,-6.4355,110.35875000000001,0.4365
Vance_Joy,Vance Joy,2,Vance_Joy,78.5,0.5605,0.7975,0.0,0.1865,0.04235,-5.5375,100.8245,0.608
The_Weeknd,The Weeknd,23,The_Weeknd,84.65217391304348,0.6167391304347826,0.6456086956521739,0.01250193043478261,0.15055652173913045,0.07409565217391306,-6.3453913043478245,127.31360869565216,0.36852173913043473
American_Authors,American Authors,1,American_Authors,81.0,0.673,0.902,0.000262,0.0558,0.0346,-2.392,100.012,0.538
Nico_&_Vinz,Nico & Vinz,1,Nico_&_Vinz,80.0,0.729,0.675,1.58e-06,0.55,0.0312,-6.003,119.968,0.779
Rixton,Rixton,1,Rixton,79.0,0.545,0.783,0.0,0.132,0.0345,-4.261,174.084,0.551
Becky_G,Becky G,1,Becky_G,79.0,0.699,0.529,3.59e-05,0.285,0.0487,-7.548,119.987,0.121
Mr._Probz,Mr. Probz,1,Mr._Probz,78.0,0.829,0.51,0.00143,0.0829,0.0369,-9.334,119.994,0.45
Robin_Schulz,Robin Schulz,3,Robin_Schulz,75.33333333333333,0.7416666666666667,0.737,0.00047914333333333334,0.28963333333333335,0.040266666666666666,-6.596,122.01966666666665,0.622
Idina_Menzel,Idina Menzel,1,Idina_Menzel,77.0,0.543,0.485,0.0,0.12,0.0305,-6.85,136.961,0.371
Tove_Lo,Tove Lo,4,Tove_Lo,71.25,0.7137499999999999,0.69875,1.6725e-05,0.09787499999999999,0.045225,-4.9275,118.5035,0.244
Alesso,Alesso,3,Alesso,76.66666666666667,0.6240000000000001,0.777,0.0003046666666666667,0.0944,0.05963333333333334,-3.904333333333333,110.74466666666666,0.6646666666666666
Hurts,Hurts,1,Hurts,76.0,0.544,0.915,0.000914,0.115,0.0841,-3.405,126.094,0.51
Route_94,Route 94,1,Route_94,76.0,0.813,0.616,0.705,0.0658,0.0495,-7.571,119.977,0.744
Jess_Glynne,Jess Glynne,3,Jess_Glynne,75.0,0.755,0.6703333333333333,0.23500067666666666,0.14126666666666668,0.044866666666666666,-6.1209999999999996,111.05333333333333,0.6143333333333334
Iggy_Azalea,Iggy Azalea,3,Iggy_Azalea,71.0,0.7716666666666666,0.7469999999999999,0.00013161,0.1057,0.11556666666666666,-4.415333333333334,120.65966666666667,0.507
Alex_&_Sierra,Alex & Sierra,1,Alex_&_Sierra,76.0,0.5,0.292,0.0,0.188,0.0323,-8.554,145.879,0.37
Milky_Chance,Milky Chance,1,Milky_Chance,76.0,0.879,0.565,0.000239,0.0798,0.037,-8.809,114.009,0.685
Clean_Bandit,Clean Bandit,5,Clean_Bandit,74.6,0.7328,0.6428,1.8074e-05,0.2015,0.04426,-5.5918,111.17960000000001,0.5357999999999998
YG,YG,1,YG,75.0,0.856,0.527,0.0,0.11,0.0997,-5.225,98.052,0.386
A_Great_Big_World,A Great Big World,1,A_Great_Big_World,75.0,0.407,0.147,2.89e-06,0.0913,0.0355,-8.822,141.284,0.0765
Meghan_Trainor,Meghan Trainor,5,Meghan_Trainor,75.8,0.6848,0.7654,1.102e-06,0.2932,0.10762000000000001,-4.955,110.54839999999999,0.7634000000000001
Tinashe,Tinashe,4,Tinashe,72.75,0.6970000000000001,0.58675,4.205e-05,0.19275,0.116725,-5.7055,96.0035,0.311
Echosmith,Echosmith,1,Echosmith,74.0,0.719,0.671,8.21e-06,0.12,0.0336,-6.279,130.027,0.786
Bobby_Shmurda,Bobby Shmurda,1,Bobby_Shmurda,73.0,0.794,0.51,1.81e-06,0.0562,0.42,-7.314,167.879,0.18
5_Seconds_of_Summer,5 Seconds of Summer,4,5_Seconds_of_Summer,69.25,0.556,0.691,0.0,0.19275,0.221275,-4.690250000000001,139.48675,0.331
DJ_Snake,DJ Snake,9,DJ_Snake,72.88888888888889,0.6659999999999999,0.7463333333333333,0.053474539999999994,0.18327777777777776,0.13663333333333333,-4.987444444444445,121.97855555555556,0.32372222222222224
Nick_Jonas,Nick Jonas,2,Nick_Jonas,71.0,0.669,0.6665,0.0,0.294,0.07995,-4.4435,108.5015,0.42600000000000005
Cold_War_Kids,Cold War Kids,1,Cold_War_Kids,71.0,0.468,0.692,2.39e-06,0.523,0.0295,-4.015,78.009,0.561
AlunaGeorge,AlunaGeorge,2,AlunaGeorge,72.0,0.407,0.725,2.46e-06,0.306,0.188,-5.346,196.093,0.247
Kid_Ink,Kid Ink,2,Kid_Ink,72.5,0.7975,0.6365000000000001,3.52e-06,0.1295,0.0692,-5.582000000000001,99.04249999999999,0.6285000000000001
Descemer_Bueno,Descemer Bueno,1,Descemer_Bueno,70.0,0.723,0.777,3.68e-06,0.0451,0.108,-3.503,91.017,0.961
Gente_De_Zona,Gente De Zona,1,Gente_De_Zona,70.0,0.723,0.777,3.68e-06,0.0451,0.108,-3.503,91.017,0.961
Tiësto,Tiësto,4,Tiësto,70.25,0.70925,0.775,0.0050877825,0.12165,0.08610000000000001,-5.0625,121.25975,0.46399999999999997
Lilly_Wood_and_The_Prick,Lilly Wood and The Prick,1,Lilly_Wood_and_The_Prick,68.0,0.76,0.886,7.43e-06,0.623,0.0258,-5.356,123.002,0.78
Oliver_Heldens,Oliver Heldens,1,Oliver_Heldens,68.0,0.609,0.885,1.15e-05,0.336,0.0642,-5.469,124.959,0.76
Becky_Hill,Becky Hill,1,Becky_Hill,68.0,0.609,0.885,1.15e-05,0.336,0.0642,-5.469,124.959,0.76
Sheppard,Sheppard,1,Sheppard,67.0,0.705,0.78,0.00152,0.115,0.0805,-6.267,142.028,0.457
Rita_Ora,Rita Ora,3,Rita_Ora,69.0,0.717,0.729,0.00013573333333333334,0.10176666666666667,0.07160000000000001,-4.092333333333333,131.6593333333333,0.5283333333333334
Natalie_La_Rose,Natalie La Rose,1,Natalie_La_Rose,67.0,0.83,0.52,1.25e-05,0.0656,0.0376,-8.714,104.99,0.735
Kiesza,Kiesza,1,Kiesza,66.0,0.838,0.72,0.00696,0.0772,0.0483,-4.135,122.993,0.203
G.R.L.,G.R.L.,1,G.R.L.,64.0,0.65,0.786,0.0,0.323,0.0463,-5.488,124.96,0.446
The_Chainsmokers,The Chainsmokers,8,The_Chainsmokers,76.625,0.66125,0.694,0.00110926875,0.1377625,0.08374999999999999,-6.203875,110.10300000000001,0.4565
O.T._Genasis,O.T. Genasis,1,O.T._Genasis,63.0,0.886,0.628,1.15e-05,0.31,0.131,-5.949,119.906,0.178
Matthew_Koma,Matthew Koma,1,Matthew_Koma,62.0,0.638,0.816,0.00115,0.195,0.0308,-5.503,112.014,0.386
ZHU,ZHU,1,ZHU,62.0,0.867,0.477,0.175,0.113,0.049,-7.183,124.979,0.614
Duke_Dumont,Duke Dumont,1,Duke_Dumont,61.0,0.636,0.761,0.00784,0.0851,0.035,-7.752,120.837,0.463
Jax_Jones,Jax Jones,1,Jax_Jones,61.0,0.636,0.761,0.00784,0.0851,0.035,-7.752,120.837,0.463
Charlie_Puth,Charlie Puth,6,Charlie_Puth,76.5,0.7599999999999999,0.5771666666666667,4.636666666666667e-06,0.09999999999999999,0.07598333333333333,-5.739999999999999,98.8525,0.5683333333333334
Major_Lazer,Major Lazer,3,Major_Lazer,70.0,0.6926666666666667,0.828,0.0006876666666666666,0.318,0.05736666666666668,-3.9849999999999994,99.64699999999999,0.509
MØ,MØ,3,MØ,69.0,0.6753333333333332,0.7596666666666668,0.0004365,0.26553333333333334,0.04673333333333333,-4.760666666666666,98.646,0.34
Twenty_One_Pilots,Twenty One Pilots,3,Twenty_One_Pilots,86.33333333333333,0.7036666666666666,0.582,1.9566666666666667e-05,0.09273333333333333,0.06963333333333332,-6.793333333333334,111.66333333333334,0.5873333333333334
Tame_Impala,Tame Impala,1,Tame_Impala,86.0,0.64,0.74,0.00678,0.167,0.0284,-4.083,116.879,0.785
Bryson_Tiller,Bryson Tiller,3,Bryson_Tiller,83.66666666666667,0.685,0.38166666666666665,0.0,0.1092,0.19166666666666665,-7.236666666666667,118.03000000000002,0.218
KALEO,KALEO,1,KALEO,85.0,0.489,0.505,0.000333,0.104,0.117,-8.022,163.255,0.337
WALK_THE_MOON,WALK THE MOON,1,WALK_THE_MOON,85.0,0.578,0.866,0.0,0.257,0.0619,-3.804,128.038,0.619
BØRNS,BØRNS,1,BØRNS,82.0,0.611,0.797,0.00137,0.26,0.0533,-7.627,120.041,0.518
Zara_Larsson,Zara Larsson,5,Zara_Larsson,76.0,0.5883999999999999,0.7392000000000001,1.8384000000000002e-05,0.2057,0.0458,-4.7926,124.62639999999999,0.43400000000000005
Paul_McCartney,Paul McCartney,1,Paul_McCartney,81.0,0.582,0.272,0.0,0.13,0.0501,-5.662,205.846,0.354
Francesco_Yates,Francesco Yates,1,Francesco_Yates,80.0,0.636,0.815,0.0,0.163,0.0581,-5.098,123.063,0.636
R._City,R. City,1,R._City,80.0,0.509,0.671,0.0,0.0452,0.0678,-5.709,118.413,0.55
Disciples,Disciples,1,Disciples,80.0,0.738,0.868,0.00169,0.388,0.0731,-4.373,122.003,0.336
Hozier,Hozier,1,Hozier,80.0,0.566,0.664,0.0,0.116,0.0464,-5.303,128.945,0.437
X_Ambassadors,X Ambassadors,6,X_Ambassadors,76.33333333333333,0.4975,0.7596666666666666,0.020144,0.2322833333333334,0.13996666666666666,-5.659,110.87816666666669,0.4015
Fetty_Wap,Fetty Wap,2,Fetty_Wap,77.5,0.6819999999999999,0.7949999999999999,0.0,0.4895,0.223,-4.7705,169.0625,0.71
Remy_Boyz,Remy Boyz,1,Remy_Boyz,78.0,0.618,0.717,0.0,0.625,0.318,-5.738,190.05,0.603
Kygo,Kygo,5,Kygo,75.4,0.665,0.6636,3.4881999999999996e-05,0.20104000000000002,0.11313999999999999,-7.522200000000001,104.19479999999999,0.4286
Conrad_Sewell,Conrad Sewell,1,Conrad_Sewell,78.0,0.704,0.634,3.17e-05,0.0952,0.0428,-7.374,113.927,0.411
Rachel_Platten,Rachel Platten,1,Rachel_Platten,78.0,0.564,0.714,0.0,0.155,0.129,-4.987,175.924,0.33
Shawn_Mendes,Shawn Mendes,10,Shawn_Mendes,79.7,0.6912,0.7234,1.27e-05,0.10371,0.09294,-5.2477,123.84070000000001,0.6912999999999999
Rob_$tone,Rob $tone,2,Rob_$tone,77.0,0.886,0.427,0.00099,0.0906,0.145,-10.028,108.034,0.23
J._Davi$,J. Davi$,2,J._Davi$,77.0,0.886,0.427,0.00099,0.0906,0.145,-10.028,108.034,0.23
J_Spooks,J Spooks,2,J_Spooks,77.0,0.886,0.427,0.00099,0.0906,0.145,-10.028,108.034,0.23
Parson_James,Parson James,2,Parson_James,78.0,0.64,0.635,0.0,0.319,0.226,-7.565,100.034,0.475
Galantis,Galantis,2,Galantis,72.5,0.5885,0.8605,0.004775,0.1628,0.0433,-4.0665,126.009,0.593
Thomas_Rhett,Thomas Rhett,1,Thomas_Rhett,76.0,0.595,0.389,1.39e-06,0.116,0.0349,-9.245,166.052,0.4
Travis_Scott,Travis Scott,14,Travis_Scott,81.07142857142857,0.7689999999999999,0.6084285714285713,1.0987857142857142e-05,0.14021428571428574,0.11636428571428571,-5.942928571428571,132.0361428571429,0.3163928571428571
Jack_Ü,Jack Ü,1,Jack_Ü,76.0,0.432,0.781,4.21e-06,0.0789,0.0567,-4.038,139.432,0.197
Diplo,Diplo,1,Diplo,76.0,0.432,0.781,4.21e-06,0.0789,0.0567,-4.038,139.432,0.197
MNEK,MNEK,3,MNEK,76.33333333333333,0.6333333333333333,0.7793333333333333,1.0373333333333333e-05,0.19563333333333333,0.05253333333333333,-4.871333333333333,138.31233333333333,0.4856666666666667
Felix_Jaehn,Felix Jaehn,1,Felix_Jaehn,75.0,0.778,0.566,0.000197,0.0698,0.0311,-6.959,117.971,0.479
Jasmine_Thompson,Jasmine Thompson,1,Jasmine_Thompson,75.0,0.778,0.566,0.000197,0.0698,0.0311,-6.959,117.971,0.479
Fifth_Harmony,Fifth Harmony,2,Fifth_Harmony,77.0,0.8435,0.675,5.49e-06,0.0912,0.06570000000000001,-4.8629999999999995,102.502,0.5934999999999999
Elle_King,Elle King,1,Elle_King,74.0,0.612,0.921,0.0,0.0576,0.085,-2.882,139.988,0.446
Alessia_Cara,Alessia Cara,5,Alessia_Cara,74.4,0.47619999999999996,0.7155999999999999,0.0,0.11668,0.11802000000000001,-5.300200000000001,127.4374,0.4016
Deorro,Deorro,1,Deorro,73.0,0.699,0.883,0.0,0.817,0.219,-3.226,127.961,0.499
Lost_Frequencies,Lost Frequencies,1,Lost_Frequencies,73.0,0.763,0.608,2.5e-05,0.12,0.035,-8.1,121.02,0.393
Rae_Sremmurd,Rae Sremmurd,3,Rae_Sremmurd,75.33333333333333,0.7886666666666667,0.47733333333333333,4.533333333333333e-06,0.10683333333333334,0.09399999999999999,-7.761666666666668,136.976,0.25333333333333335
Pia_Mia,Pia Mia,1,Pia_Mia,73.0,0.712,0.564,0.0,0.0874,0.047,-6.527,95.95,0.411
Snakehips,Snakehips,2,Snakehips,72.0,0.681,0.521,8.41e-05,0.108,0.141,-5.849,94.997,0.181
Chance_the_Rapper,Chance the Rapper,2,Chance_the_Rapper,72.0,0.681,0.521,8.41e-05,0.108,0.141,-5.849,94.997,0.181
The_Strumbellas,The Strumbellas,1,The_Strumbellas,72.0,0.556,0.657,0.0,0.113,0.0265,-6.075,80.529,0.79
Hailee_Steinfeld,Hailee Steinfeld,3,Hailee_Steinfeld,75.33333333333333,0.6483333333333334,0.725,0.0,0.19573333333333331,0.0542,-5.031,109.68799999999999,0.6026666666666667
Sage_The_Gemini,Sage The Gemini,1,Sage_The_Gemini,72.0,0.657,0.827,0.00534,0.065,0.0734,-4.036,145.889,0.69
Lookas,Lookas,1,Lookas,72.0,0.657,0.827,0.00534,0.065,0.0734,-4.036,145.889,0.69
Jhené_Aiko,Jhené Aiko,1,Jhené_Aiko,72.0,0.733,0.676,0.0,0.208,0.0432,-5.655,97.448,0.701
James_Bay,James Bay,1,James_Bay,71.0,0.546,0.311,1.65e-05,0.107,0.0288,-10.396,147.464,0.246
Joel_Adams,Joel Adams,1,Joel_Adams,71.0,0.513,0.768,1.94e-05,0.294,0.0587,-4.868,84.264,0.235
Meek_Mill,Meek Mill,2,Meek_Mill,76.0,0.739,0.577,0.0,0.185,0.14675,-5.8265,81.762,0.3975
Andy_Grammer,Andy Grammer,1,Andy_Grammer,71.0,0.754,0.802,0.0,0.335,0.0551,-6.424,122.026,0.583
Nyla,Nyla,1,Nyla,70.0,0.747,0.877,0.000833,0.233,0.0664,-3.782,107.991,0.752
Fuse_ODG,Fuse ODG,1,Fuse_ODG,70.0,0.747,0.877,0.000833,0.233,0.0664,-3.782,107.991,0.752
Jonas_Blue,Jonas Blue,4,Jonas_Blue,74.75,0.6832500000000001,0.6985,0.0,0.25675000000000003,0.046825,-5.5912500000000005,112.97525,0.6085
Dakota,Dakota,2,Dakota,73.5,0.658,0.574,0.0,0.3055,0.05445,-6.8075,113.945,0.5375000000000001
Petit_Biscuit,Petit Biscuit,1,Petit_Biscuit,69.0,0.783,0.467,0.809,0.109,0.0503,-9.474,90.838,0.236
Wizkid,Wizkid,1,Wizkid,89.0,0.792,0.625,0.0018,0.329,0.0536,-5.609,103.967,0.37
Kyla,Kyla,1,Kyla,89.0,0.792,0.625,0.0018,0.329,0.0536,-5.609,103.967,0.37
Halsey,Halsey,7,Halsey,79.0,0.6511428571428571,0.6809999999999999,1.3014285714285713e-06,0.17412857142857144,0.10185714285714287,-5.897571428571429,104.94128571428573,0.47285714285714286
Desiigner,Desiigner,2,Desiigner,69.5,0.5894999999999999,0.7455,8.4e-07,0.2223,0.24415,-3.9985,133.81799999999998,0.27
Lukas_Graham,Lukas Graham,1,Lukas_Graham,86.0,0.765,0.473,0.0,0.391,0.0514,-5.829,119.992,0.34
DNCE,DNCE,1,DNCE,83.0,0.774,0.753,0.0,0.0371,0.0517,-5.446,119.002,0.896
Calum_Scott,Calum Scott,1,Calum_Scott,82.0,0.681,0.174,3.35e-05,0.0983,0.0315,-8.745,112.672,0.231
Bebe_Rexha,Bebe Rexha,5,Bebe_Rexha,80.0,0.6228,0.7318,1.414e-06,0.22393999999999997,0.09394,-5.552200000000001,122.02860000000001,0.33120000000000005
WILLOW,WILLOW,3,WILLOW,74.66666666666667,0.6423333333333333,0.6683333333333333,7.08e-05,0.1118,0.038,-6.136666666666667,95.33966666666667,0.4206666666666667
Seeb,Seeb,1,Seeb,82.0,0.664,0.714,8.42e-06,0.0843,0.111,-6.645,101.969,0.71
Daya,Daya,3,Daya,74.66666666666667,0.754,0.8096666666666666,0.0017216633333333334,0.2087,0.12176666666666665,-4.122333333333334,115.26,0.5346666666666667
Alan_Walker,Alan Walker,1,Alan_Walker,81.0,0.468,0.627,7.97e-06,0.11,0.0476,-5.085,179.642,0.159
gnash,gnash,1,gnash,80.0,0.492,0.275,0.0,0.101,0.3,-13.4,92.6,0.18
Olivia_O'Brien,Olivia O'Brien,1,Olivia_O'Brien,80.0,0.492,0.275,0.0,0.101,0.3,-13.4,92.6,0.18
ZAYN,ZAYN,3,ZAYN,80.33333333333333,0.5246666666666666,0.5273333333333333,6.973333333333333e-06,0.1133,0.04583333333333334,-6.427333333333333,140.98533333333333,0.21303333333333332
Kungs,Kungs,1,Kungs,80.0,0.792,0.717,3.59e-05,0.226,0.0393,-4.759,121.985,0.466
Cookin'_On_3_Burners,Cookin' On 3 Burners,1,Cookin'_On_3_Burners,80.0,0.792,0.717,3.59e-05,0.226,0.0393,-4.759,121.985,0.466
Post_Malone,Post Malone,15,Post_Malone,82.26666666666667,0.6918000000000001,0.6243333333333333,0.00033037266666666664,0.11444000000000001,0.06483333333333333,-5.117066666666667,127.67219999999999,0.4562666666666667
Ty_Dolla_$ign,Ty Dolla $ign,5,Ty_Dolla_$ign,77.4,0.6722,0.6946,7.880000000000001e-07,0.23328,0.14484000000000002,-5.4652,131.66500000000002,0.5728
G-Eazy,G-Eazy,4,G-Eazy,78.5,0.5665,0.69275,6.975e-07,0.20847500000000002,0.089825,-6.21425,118.51500000000001,0.258
JP_Cooper,JP Cooper,1,JP_Cooper,79.0,0.73,0.861,0.0,0.213,0.0451,-4.1,117.965,0.704
Tory_Lanez,Tory Lanez,2,Tory_Lanez,75.0,0.5425,0.5285,3.25e-06,0.1205,0.15515,-9.312,148.75,0.2495
Alok,Alok,1,Alok,78.0,0.778,0.463,0.00289,0.0731,0.0389,-7.603,121.999,0.496
Zeeba,Zeeba,1,Zeeba,78.0,0.778,0.463,0.00289,0.0731,0.0389,-7.603,121.999,0.496
Bruno_Martini,Bruno Martini,1,Bruno_Martini,78.0,0.778,0.463,0.00289,0.0731,0.0389,-7.603,121.999,0.496
Bipolar_Sunshine,Bipolar Sunshine,1,Bipolar_Sunshine,77.0,0.583,0.695,0.0,0.0527,0.0423,-5.336,104.879,0.224
Logic,Logic,2,Logic,77.5,0.5609999999999999,0.6799999999999999,0.0,0.42000000000000004,0.18245,-6.083,134.522,0.548
ROZES,ROZES,1,ROZES,76.0,0.713,0.802,0.00377,0.309,0.0561,-7.055,100.001,0.343
Camila_Cabello,Camila Cabello,6,Camila_Cabello,77.83333333333333,0.7173333333333334,0.6306666666666667,0.0001121,0.12776666666666667,0.06605,-5.017166666666666,120.10616666666665,0.5305000000000001
James_TW,James TW,1,James_TW,74.0,0.681,0.453,0.0,0.0543,0.0278,-6.09,125.772,0.348
Marshmello,Marshmello,9,Marshmello,78.33333333333333,0.6561111111111111,0.7711111111111111,0.0017232633333333332,0.2638888888888889,0.06002222222222223,-3.5575555555555556,118.00855555555557,0.45488888888888884
SAYGRACE,SAYGRACE,1,SAYGRACE,73.0,0.332,0.635,2.79e-06,0.0599,0.0898,-5.653,186.249,0.261
Burak_Yeter,Burak Yeter,1,Burak_Yeter,72.0,0.841,0.639,0.0654,0.0545,0.0688,-6.052,99.002,0.675
Danelle_Sandoval,Danelle Sandoval,1,Danelle_Sandoval,72.0,0.841,0.639,0.0654,0.0545,0.0688,-6.052,99.002,0.675
Ruth_B.,Ruth B.,1,Ruth_B.,72.0,0.71,0.0565,0.0,0.0889,0.0534,-15.099,123.994,0.348
Maggie_Rogers,Maggie Rogers,1,Maggie_Rogers,72.0,0.847,0.386,0.00176,0.108,0.0507,-10.668,104.001,0.178
Mike_Perry,Mike Perry,1,Mike_Perry,72.0,0.632,0.575,1.81e-06,0.104,0.029,-6.478,90.037,0.188
shy_martin,shy martin,1,shy_martin,72.0,0.632,0.575,1.81e-06,0.104,0.029,-6.478,90.037,0.188
Astrid_S,Astrid S,1,Astrid_S,71.0,0.672,0.625,0.0,0.0934,0.0468,-5.068,120.038,0.423
Flume,Flume,1,Flume,71.0,0.444,0.557,0.0,0.152,0.0602,-5.476,115.058,0.296
kai,kai,1,kai,71.0,0.444,0.557,0.0,0.152,0.0602,-5.476,115.058,0.296
Kevin_Gates,Kevin Gates,1,Kevin_Gates,70.0,0.895,0.681,0.0,0.189,0.358,-5.267,121.918,0.554
Wisin,Wisin,2,Wisin,71.5,0.7464999999999999,0.845,0.0,0.3875,0.09684999999999999,-3.8445,92.5265,0.821
Dua_Lipa,Dua Lipa,14,Dua_Lipa,74.07142857142857,0.7294285714285714,0.7454285714285714,5.277071428571428e-05,0.13608571428571428,0.0737,-4.734928571428571,119.72228571428572,0.6077142857142857
Fitz_and_The_Tantrums,Fitz and The Tantrums,1,Fitz_and_The_Tantrums,67.0,0.636,0.836,0.000157,0.0828,0.0427,-3.004,139.956,0.715
Maty_Noyes,Maty Noyes,1,Maty_Noyes,67.0,0.648,0.736,0.000137,0.171,0.0385,-7.948,103.027,0.378
Jon_Bellion,Jon Bellion,1,Jon_Bellion,67.0,0.617,0.567,0.0,0.0933,0.0828,-4.188,90.246,0.505
